uri	record-title	dates	deathdate	birthdate	first-names	surname	entity type
https://archives.cjh.org/agents/people/88062	Wertheim, David 				 David 	Wertheim	person
https://archives.cjh.org/agents/families/8914	Wertheim  						family
https://archives.cjh.org/agents/families/2940	Wertheimber  						family
https://archives.cjh.org/agents/people/48788	Wertheimber, Zacharias 				 Zacharias 	Wertheimber	person
https://archives.cjh.org/agents/people/113006	Wertheimer, Alfred, 1899-1970 	 1899-1970 	1970	 1899	 Alfred	Wertheimer	person
https://archives.cjh.org/agents/people/66490	Wertheimer, Berti, 1915-2002 	 1915-2002 	2002	 1915	 Berti	Wertheimer	person
https://archives.cjh.org/agents/people/48105	Wertheimer, David, 1845-1912 	 1845-1912 	1912	 1845	 David	Wertheimer	person
https://archives.cjh.org/agents/people/111981	Wertheimer, Elly, 1893- 	 1893- 		 1893	 Elly	Wertheimer	person
https://archives.cjh.org/agents/people/48107	Wertheimer, Ernst 				 Ernst 	Wertheimer	person
https://archives.cjh.org/agents/families/13803	Wertheimer  						family
https://archives.cjh.org/agents/people/108610	Wertheimer, Hans 				 Hans 	Wertheimer	person
https://archives.cjh.org/agents/people/48106	Wertheimer, Leon, 1871-1956 	 1871-1956 	1956	 1871	 Leon	Wertheimer	person
https://archives.cjh.org/agents/people/116826	Wertheimer, Margot 				 Margot 	Wertheimer	person
https://archives.cjh.org/agents/people/108609	Wertheimer, Margot Malachowski 				 Margot Malachowski 	Wertheimer	person
https://archives.cjh.org/agents/people/118613	Wertheimer, Martha, 1886?- 	 1886?- 		 1886?	 Martha	Wertheimer	person
https://archives.cjh.org/agents/people/46880	Wertheimer, Siegbert, 1901-1979 	 1901-1979 	1979	 1901	 Siegbert	Wertheimer	person
https://archives.cjh.org/agents/people/93550	Wertheimer, William, 1897-1982 	 1897-1982 	1982	 1897	 William	Wertheimer	person
https://archives.cjh.org/agents/people/121819	Wertsman, Vladimir 				 Vladimir 	Wertsman	person
https://archives.cjh.org/agents/people/121833	Wesby, Iwo (Ivo) 				 Iwo (Ivo) 	Wesby	person
https://archives.cjh.org/agents/people/60610	Wessel, David 				 David 	Wessel	person
https://archives.cjh.org/agents/people/59976	Wessel, Irmgard, 1925-2014 	 1925-2014 	2014	 1925	 Irmgard	Wessel	person
https://archives.cjh.org/agents/people/120196	Wessel, Morris A.  Dates: Existence: 1917 - 2016				 Morris A.  Dates: Existence: 1917 - 2016	Wessel	person
https://archives.cjh.org/agents/corporate_entities/39836	West End Society (New York, N.Y.) 						Organization
https://archives.cjh.org/agents/families/13804	West  						family
https://archives.cjh.org/agents/people/119242	West, Franklin C. 				 Franklin C. 	West	person
https://archives.cjh.org/agents/corporate_entities/37533	West-Indische Compagnie (Netherlands)  Dates: Existence: 1621 - 1791						Organization
https://archives.cjh.org/agents/corporate_entities/38408	West Side Brotherly Love Congregation and Benevolent Society 						Organization
https://archives.cjh.org/agents/corporate_entities/36907	West Side Institutional Synagogue (New York, N.Y.) 						Organization
https://archives.cjh.org/agents/corporate_entities/17130	West Side Inter-Agency Council for the Aging, Inc. 						Organization
https://archives.cjh.org/agents/people/29357	Westenberg, Hilda 				 Hilda 	Westenberg	person
https://archives.cjh.org/agents/corporate_entities/36815	Westerbork (Concentration camp)  Dates: Existence: 1942 - 1945						Organization
https://archives.cjh.org/agents/corporate_entities/37185	Western Jewish History Center 						Organization
https://archives.cjh.org/agents/corporate_entities/37447	Western Pennsylvania Hospital 						Organization
https://archives.cjh.org/agents/people/60859	Westheim, Alfred, 1908-1989 	 1908-1989 	1989	 1908	 Alfred	Westheim	person
https://archives.cjh.org/agents/people/60860	Westheim, Benno Bodo, 1909-2005 	 1909-2005 	2005	 1909	 Benno Bodo	Westheim	person
https://archives.cjh.org/agents/people/60861	Westheim, David, 1878-1943 	 1878-1943 	1943	 1878	 David	Westheim	person
https://archives.cjh.org/agents/people/60862	Westheim, Dina, 1884-1943 	 1884-1943 	1943	 1884	 Dina	Westheim	person
https://archives.cjh.org/agents/families/5255	Westheim  						family
https://archives.cjh.org/agents/families/8589	Westheimer  						family
https://archives.cjh.org/agents/people/119536	Westphal, Uwe, 1951- 	 1951- 		 1951	 Uwe	Westphal	person
https://archives.cjh.org/agents/people/111931	Westreich, Rosalie, 1908-2001 	 1908-2001 	2001	 1908	 Rosalie	Westreich	person
https://archives.cjh.org/agents/corporate_entities/38530	Westside Hebrew Benevolent Society (New York) 						Organization
https://archives.cjh.org/agents/corporate_entities/31501	Westwood Free Minyan (Los Angeles, Calif.) 						Organization
https://archives.cjh.org/agents/corporate_entities/31502	Westwood University (Los Angeles, Calif.) 						Organization
https://archives.cjh.org/agents/corporate_entities/40126	Wetzlar (Displaced persons camp) 						Organization
https://archives.cjh.org/agents/corporate_entities/36893	WEVD (Radio station : New York, N.Y.) 						Organization
https://archives.cjh.org/agents/people/117574	Weyl, Max, 1837-1914 	 1837-1914 	1914	 1837	 Max	Weyl	person
https://archives.cjh.org/agents/people/48120	Weyl, Shalom 				 Shalom 	Weyl	person
https://archives.cjh.org/agents/people/34279	Weyne, Arthur 				 Arthur 	Weyne	person
https://archives.cjh.org/agents/corporate_entities/37443	WGBH (Radio station : Boston, Mass.) 						Organization
https://archives.cjh.org/agents/people/81340	Whalley, Rose Marie, 1902-1999 	 1902-1999 	1999	 1902	 Rose Marie	Whalley	person
https://archives.cjh.org/agents/people/119163	Wheeler, Everett Pepperrell, 1840-1925 	 1840-1925 	1925	 1840	 Everett Pepperrell	Wheeler	person
https://archives.cjh.org/agents/corporate_entities/38769	Whig Party (U.S.) 						Organization
https://archives.cjh.org/agents/people/118736	White, Andrew Dickson, 1832-1918 	 1832-1918 	1918	 1832	 Andrew Dickson	White	person
https://archives.cjh.org/agents/people/118737	White, Arnold, 1848-1925 	 1848-1925 	1925	 1848	 Arnold	White	person
https://archives.cjh.org/agents/people/17071	White, Doris Kamp 				 Doris Kamp 	White	person
https://archives.cjh.org/agents/people/119164	White, E. B. (Elwyn Brooks), 1899-1985  Dates: Existence: 1899 - 1985	 1899-1985  Dates: Existence: 1899 - 1985	1985	 1899	 E. B. (Elwyn Brooks)	White	person
https://archives.cjh.org/agents/families/13416	White  						family
https://archives.cjh.org/agents/people/121536	White, Hayden V., 1928-2018  Dates: Existence: 2018-03-05	 1928-2018  Dates: Existence: 2018-03-05	2018	 1928	 Hayden V.	White	person
https://archives.cjh.org/agents/people/117226	White, Henry, 1850-1927 	 1850-1927 	1927	 1850	 Henry	White	person
https://archives.cjh.org/agents/people/3021	White, Katharine Elkus, 1906-1985 	 1906-1985 	1985	 1906	 Katharine Elkus	White	person
https://archives.cjh.org/agents/people/118763	Whiteman, Dorit Bader 				 Dorit Bader 	Whiteman	person
https://archives.cjh.org/agents/people/117225	Whiteman, Henry, 1893-1981 	 1893-1981 	1981	 1893	 Henry	Whiteman	person
https://archives.cjh.org/agents/people/119654	Whiteman, Maxwell 				 Maxwell 	Whiteman	person
https://archives.cjh.org/agents/people/111972	Whitfield, Jacques, 1904-1984 	 1904-1984 	1984	 1904	 Jacques	Whitfield	person
https://archives.cjh.org/agents/people/111969	Whitfield, Ruth 				 Ruth 	Whitfield	person
https://archives.cjh.org/agents/people/124140	Whitman, Walt, 1819-1892  Dates: Existence: 1819-05-31 - 1892-03-26	 1819-1892  Dates: Existence: 1819-05-31 - 1892-03-26	1892	 1819	 Walt	Whitman	person
https://archives.cjh.org/agents/corporate_entities/36947	Whitney Museum of American Art 						Organization
https://archives.cjh.org/agents/people/109325	Wichelhausen, Julie Ehrenberg, 1813-1847 	 1813-1847 	1847	 1813	 Julie Ehrenberg	Wichelhausen	person
https://archives.cjh.org/agents/people/120500	Wicher, Mendel 				 Mendel 	Wicher	person
https://archives.cjh.org/agents/people/119154	Wickard, Claude R. (Claude Raymond), 1893-1967 	 1893-1967 	1967	 1893	 Claude R. (Claude Raymond)	Wickard	person
https://archives.cjh.org/agents/people/118185	Wickersham, George W. (George Woodward), 1858-1936 	 1858-1936 	1936	 1858	 George W. (George Woodward)	Wickersham	person
https://archives.cjh.org/agents/corporate_entities/19816	Wickrather Lederfabrik, Vormals Z. Spier 						Organization
https://archives.cjh.org/agents/corporate_entities/15430	Widow Levie Salomons & Son 						Organization
https://archives.cjh.org/agents/people/96857	Wiechowski, Wilhelm, 1873-1928 	 1873-1928 	1928	 1873	 Wilhelm	Wiechowski	person
https://archives.cjh.org/agents/people/48108	Wien, Carl 				 Carl 	Wien	person
https://archives.cjh.org/agents/people/46065	Wienbrack, Adolf 				 Adolf 	Wienbrack	person
https://archives.cjh.org/agents/people/118428	Wiener, Alfred, 1885-1964 	 1885-1964 	1964	 1885	 Alfred	Wiener	person
https://archives.cjh.org/agents/families/13805	Wiener  						family
https://archives.cjh.org/agents/families/13960	Wiener  						family
https://archives.cjh.org/agents/people/58283	Wiener, Frieda, 1903-1991 	 1903-1991 	1991	 1903	 Frieda	Wiener	person
https://archives.cjh.org/agents/people/59802	Wiener, Georg 				 Georg 	Wiener	person
https://archives.cjh.org/agents/people/96855	Wiener, Hugo 				 Hugo 	Wiener	person
https://archives.cjh.org/agents/people/118062	Wiener, Leo, 1862-1939  Dates: Existence: 1862 - 1939	 1862-1939  Dates: Existence: 1862 - 1939	1939	 1862	 Leo	Wiener	person
https://archives.cjh.org/agents/corporate_entities/36934	Wiener Library 						Organization
https://archives.cjh.org/agents/people/117567	Wiener, Max, 1882-1950 	 1882-1950 	1950	 1882	 Max	Wiener	person
https://archives.cjh.org/agents/corporate_entities/37442	Wiener Psychoanalytische Vereinigung 						Organization
https://archives.cjh.org/agents/people/122881	Wiener, Samuel. 				 Samuel. 	Wiener	person
https://archives.cjh.org/agents/people/16470	Wiener, Theodore, -1906 	 -1906 	1906	 	 Theodore	Wiener	person
https://archives.cjh.org/agents/corporate_entities/37441	Wiener Werkstätte 						Organization
https://archives.cjh.org/agents/people/116220	Wieranders, Gerlinde 				 Gerlinde 	Wieranders	person
https://archives.cjh.org/agents/people/117313	Wiernik, Bertha, 1884-1951 	 1884-1951 	1951	 1884	 Bertha	Wiernik	person
https://archives.cjh.org/agents/people/118667	Wiernik, Peter, 1865-1936 	 1865-1936 	1936	 1865	 Peter	Wiernik	person
https://archives.cjh.org/agents/people/118847	Wiesel, Elie, 1928-2016  Dates: Existence: 1928 - 2016	 1928-2016  Dates: Existence: 1928 - 2016	2016	 1928	 Elie	Wiesel	person
https://archives.cjh.org/agents/families/13388	Wiesenthal  						family
https://archives.cjh.org/agents/people/79119	Wiesenthal, Herbert 				 Herbert 	Wiesenthal	person
https://archives.cjh.org/agents/people/96861	Wiesenthal, Rosalie 				 Rosalie 	Wiesenthal	person
https://archives.cjh.org/agents/people/119149	Wiesenthal, Simon  Dates: Existence: 1908 - 2005				 Simon  Dates: Existence: 1908 - 2005	Wiesenthal	person
https://archives.cjh.org/agents/people/96862	Wiesenthal, W. 				 W. 	Wiesenthal	person
https://archives.cjh.org/agents/people/17116	Wigdor, Louis 				 Louis 	Wigdor	person
https://archives.cjh.org/agents/people/121473	Wiggins, Shelly 				 Shelly 	Wiggins	person
https://archives.cjh.org/agents/people/116221	Wigman, Mary, 1886-1973  Dates: Existence: 1886 - 1973	 1886-1973  Dates: Existence: 1886 - 1973	1973	 1886	 Mary	Wigman	person
https://archives.cjh.org/agents/people/8982	Wigodner, Joseph 				 Joseph 	Wigodner	person
https://archives.cjh.org/agents/people/122015	Wikoff, Isaac 				 Isaac 	Wikoff	person
https://archives.cjh.org/agents/people/121963	Wilcox, Samuel 				 Samuel 	Wilcox	person
https://archives.cjh.org/agents/people/116327	Wilde, Bertha 				 Bertha 	Wilde	person
https://archives.cjh.org/agents/people/93452	Wilde, Denise, 1942- 	 1942- 		 1942	 Denise	Wilde	person
https://archives.cjh.org/agents/families/13806	Wilde  						family
https://archives.cjh.org/agents/people/78488	Wilde, Georg, 1877-1949 	 1877-1949 	1949	 1877	 Georg	Wilde	person
https://archives.cjh.org/agents/people/93450	Wilde, Herbert, 1910- 	 1910- 		 1910	 Herbert	Wilde	person
https://archives.cjh.org/agents/people/93451	Wilde, Johanna, 1901-1988 	 1901-1988 	1988	 1901	 Johanna	Wilde	person
https://archives.cjh.org/agents/people/116328	Wilde, Julian Heinz, 1907- 	 1907- 		 1907	 Julian Heinz	Wilde	person
https://archives.cjh.org/agents/people/118536	Wilder, Joseph E., 1896- 	 1896- 		 1896	 Joseph E.	Wilder	person
https://archives.cjh.org/agents/people/118544	Wildgans, Anton, 1881-1932 	 1881-1932 	1932	 1881	 Anton	Wildgans	person
https://archives.cjh.org/agents/people/118683	Wiley, Louis, 1869-1935 	 1869-1935 	1935	 1869	 Louis	Wiley	person
https://archives.cjh.org/agents/people/117749	Wilhelm, Elector of Hesse-Kassel, I, 1743-1821 	 I		 I	 Elector of Hesse-Kassel	Wilhelm	person
https://archives.cjh.org/agents/people/120200	Wilhelm, Friedrich, 1882-1939 	 1882-1939 	1939	 1882	 Friedrich	Wilhelm	person
https://archives.cjh.org/agents/people/116525	Wilhelm, Kurt, 1900-1965 	 1900-1965 	1965	 1900	 Kurt	Wilhelm	person
https://archives.cjh.org/agents/corporate_entities/38072	Wilhelmsgymnasium München 						Organization
https://archives.cjh.org/agents/people/118873	Wilk, Gerard H. 				 Gerard H. 	Wilk	person
https://archives.cjh.org/agents/people/108494	Wilk, Kurt 				 Kurt 	Wilk	person
https://archives.cjh.org/agents/people/31669	Wilk, Susan, 1915-2005 	 1915-2005 	2005	 1915	 Susan	Wilk	person
https://archives.cjh.org/agents/people/106145	Wilkenfeld, Dolores 				 Dolores 	Wilkenfeld	person
https://archives.cjh.org/agents/people/119270	Wilkins, Roy, 1901-1981 	 1901-1981 	1981	 1901	 Roy	Wilkins	person
https://archives.cjh.org/agents/people/120071	Will, George F. 				 George F. 	Will	person
https://archives.cjh.org/agents/people/45505	Willdorff, Elfriede 				 Elfriede 	Willdorff	person
https://archives.cjh.org/agents/people/45510	Willdorff, Erich, 1905- 	 1905- 		 1905	 Erich	Willdorff	person
https://archives.cjh.org/agents/people/118081	Wille, Bruno, 1860-1928 	 1860-1928 	1928	 1860	 Bruno	Wille	person
https://archives.cjh.org/agents/people/120195	William, Duke of Nassau, 1792-1839 	 1792-1839 	1839	 1792	 Duke of Nassau	William	person
https://archives.cjh.org/agents/corporate_entities/37366	William Filene's Sons Co 						Organization
https://archives.cjh.org/agents/people/117160	William, German Emperor, I, 1797-1888  Dates: Existence: 1797 - 1888	 I		 I	 German Emperor	William	person
https://archives.cjh.org/agents/people/118291	William, German Emperor, II, 1859-1941  Dates: Existence: 1859 - 1941	 II		 II	 German Emperor	William	person
https://archives.cjh.org/agents/corporate_entities/36620	William Junior School 						Organization
https://archives.cjh.org/agents/corporate_entities/38581	William McKinley Benevolent Association (Maccabees Unit 711 New York) 						Organization
https://archives.cjh.org/agents/people/84674	Willinsky, Harold, 1883-1982 	 1883-1982 	1982	 1883	 Harold	Willinsky	person
https://archives.cjh.org/agents/corporate_entities/9853	Williscorp, S.A. 						Organization
https://archives.cjh.org/agents/people/118853	Willkie, Wendell L. (Wendell Lewis), 1892-1944  Dates: Existence: 1892 - 1944	 1892-1944  Dates: Existence: 1892 - 1944	1944	 1892	 Wendell L. (Wendell Lewis)	Willkie	person
https://archives.cjh.org/agents/people/122010	Willmann, Ilonka 				 Ilonka 	Willmann	person
https://archives.cjh.org/agents/people/121278	Willner, A. M. (Alfred Maria), 1859-1929  Dates: Existence: 1859 - 1929	 1859-1929  Dates: Existence: 1859 - 1929	1929	 1859	 A. M. (Alfred Maria)	Willner	person
https://archives.cjh.org/agents/people/116334	Willner, Adrienne, 1907- 	 1907- 		 1907	 Adrienne	Willner	person
https://archives.cjh.org/agents/people/117940	Willner, Arthur, 1881-1959  Dates: Existence: 1881 - 1959	 1881-1959  Dates: Existence: 1881 - 1959	1959	 1881	 Arthur	Willner	person
https://archives.cjh.org/agents/people/43046	Willner, Chaim, 1890-1941 	 1890-1941 	1941	 1890	 Chaim	Willner	person
https://archives.cjh.org/agents/people/45391	Willner, Eva 				 Eva 	Willner	person
https://archives.cjh.org/agents/people/116827	Willner, Joseph, 1903-1983 	 1903-1983 	1983	 1903	 Joseph	Willner	person
https://archives.cjh.org/agents/people/43045	Willner, Kurt, 1923- 	 1923- 		 1923	 Kurt	Willner	person
https://archives.cjh.org/agents/people/43047	Willner, Rachel, 1900-1941 	 1900-1941 	1941	 1900	 Rachel	Willner	person
https://archives.cjh.org/agents/people/117028	Willowski, Jacob David ben Zeʼev, 1845-1913 	 1845-1913 	1913	 1845	 Jacob David ben Zeʼev	Willowski	person
https://archives.cjh.org/agents/people/75127	Willstätter, Benjamin, 1813-1895 	 1813-1895 	1895	 1813	 Benjamin	Willstätter	person
https://archives.cjh.org/agents/people/118851	Willstätter, Elias, 1796-1842 	 1796-1842 	1842	 1796	 Elias	Willstätter	person
https://archives.cjh.org/agents/people/75128	Willstätter, Ephraim, 1761-1829 	 1761-1829 	1829	 1761	 Ephraim	Willstätter	person
https://archives.cjh.org/agents/families/7319	Willstätter  						family
https://archives.cjh.org/agents/people/118602	Willstätter, Richard, 1872-1942 	 1872-1942 	1942	 1872	 Richard	Willstätter	person
https://archives.cjh.org/agents/people/120287	Wilmers, John, 1920-1984 	 1920-1984 	1984	 1920	 John	Wilmers	person
https://archives.cjh.org/agents/families/13824	Wilmersdoerffer  						family
https://archives.cjh.org/agents/families/12751	Wilmersdörfer  						family
https://archives.cjh.org/agents/people/120288	Wilmersdörffer, Ernst, 1890- 	 1890- 		 1890	 Ernst	Wilmersdörffer	person
https://archives.cjh.org/agents/people/120289	Wilmersdörffer, Max, 1824-1903 	 1824-1903 	1903	 1824	 Max	Wilmersdörffer	person
https://archives.cjh.org/agents/people/120194	Wilner, Lori 				 Lori 	Wilner	person
https://archives.cjh.org/agents/people/118554	Wilson, Edith Polis, 1920- 	 1920- 		 1920	 Edith Polis	Wilson	person
https://archives.cjh.org/agents/families/13807	Wilson  						family
https://archives.cjh.org/agents/people/117217	Wilson, Henry, 1812-1875 	 1812-1875 	1875	 1812	 Henry	Wilson	person
https://archives.cjh.org/agents/people/118555	Wilson, Woodrow, 1856-1924 	 1856-1924 	1924	 1856	 Woodrow	Wilson	person
